id	source	name	update	type	parent_id	parent_name	contact_email	contact_form	contact_phone	contact_fax	website	streetAddress	postOfficeBoxNumber	postalCode	addressLocality	addressCountry	latitude	longitude
171605	http://lannuaire.service-public.fr/gouvernement/etablissement-public_171605	École nationale supérieure d'art de Dijon	2015-03-17	etablissement-public	172218	Ministère de la Culture et de la Communication	contact@ensa-dijon.fr		+33 3 80 30 21 27	+33 3 80 58 90 65	http://www.ensa-dijon.fr	3 rue Michelet	BP 22566	21025	Dijon Cedex 		47.321221	5.035383
171606	http://lannuaire.service-public.fr/gouvernement/etablissement-public_171606	Centre national de la danse	2015-06-04	etablissement-public	172218	Ministère de la Culture et de la Communication	dg@cnd.fr	http://www.cnd.fr/pratique/contacts-coordonnees	+33 1 41 83 27 27	+33 1 41 83 27 28	http://www.cnd.fr	1 rue Victor-Hugo		93507	Pantin Cedex			
171607	http://lannuaire.service-public.fr/gouvernement/etablissement-public_171607	Établissement public du musée d'Orsay et du musée de l'Orangerie	2014-03-25	etablissement-public	172218	Ministère de la Culture et de la Communication		http://www.musee-orsay.fr/fr/info/contact.html	+33 1 40 49 48 14		http://www.musee-orsay.fr	62 rue de Lille		75343	Paris Cedex 07		48.860399	2.324999
171608	http://lannuaire.service-public.fr/gouvernement/etablissement-public_171608	Musée national d'art moderne Centre de création industrielle	2015-07-07	etablissement-public	165812	Centre national d'art et de culture Georges Pompidou		http://www.centrepompidou.fr/fr/Le-Centre-Pompidou/Contact	+33 1 44 78 12 33	+33 1 44 78 12 07	http://www.centrepompidou.fr	19 rue Beaubourg		75191	Paris Cedex 04			
171618	http://lannuaire.service-public.fr/gouvernement/etablissement-public_171618	Direction de la stratégie	2014-06-19	etablissement-public	172057	Institut français du pétrole Énergies nouvelles			+33 1 47 52 60 00	+33 1 47 52 70 00	http://www.ifpenergiesnouvelles.fr	1-4 avenue de Bois-Préau		92852	Rueil-Malmaison Cedex			
171620	http://lannuaire.service-public.fr/gouvernement/etablissement-public_171620	Service administratif et financier	2013-05-28	etablissement-public	165857	Centre d'études et de recherches sur les qualifications			+33 4 91 13 28 28	+33 4 91 13 28 80	http://www.cereq.fr	10 place de la Joliette 	BP 21321	13567	Marseille 02			
171621	http://lannuaire.service-public.fr/gouvernement/etablissement-public_171621	Centre de liaison de l'enseignement et des médias d'information	2014-11-19	etablissement-public	170317	Réseau Canopé - Centre national de documentation pédagogique	clemi@clemi.org	http://www.reseau-canope.fr/contact	+33 1 53 68 71 00	+33 1 53 68 16 82	http://www.clemi.org/fr	391bis rue de Vaugirard		75015	Paris		48.834135	2.290627
171622	http://lannuaire.service-public.fr/gouvernement/etablissement-public_171622	Service réponses aux questions	2013-05-28	etablissement-public	169567	Office national d'information sur les enseignements et les professions		http://www.onisep.fr/Nous-contacter	+33 1 64 80 35 00	+33 1 64 80 35 01	http://www.monorientationenligne.fr	Plate-forme d'Amiens 83 rue Saint-Fuscien		80000	Amiens		49.881961	2.304627
171624	http://lannuaire.service-public.fr/gouvernement/etablissement-public_171624	Direction de la prévision 	2015-07-30	etablissement-public	172113	Météo-France		http://france.meteofrance.com/jsp/site/Portal.jsp?&page_id=11072	+33 5 61 07 82 01	+33 5 61 07 82 09	http://www.meteo.fr	42 avenue Gaspard-Coriolis		31057	Toulouse Cedex 1			
171626	http://lannuaire.service-public.fr/gouvernement/etablissement-public_171626	Direction de la communication	2015-07-30	etablissement-public	172187	Voies navigables de France			+33 3 21 63 24 24	+33 3 21 63 24 42	http://www.vnf.fr	175 rue Ludovic-Boutleux 	BP 30820	62408	Béthune Cedex			
171665	http://lannuaire.service-public.fr/gouvernement/etablissement-public_171665	Institut français de recherche pour l'exploitation de la mer	2015-11-12	etablissement-public	172226	Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche		http://wwz.ifremer.fr/institut/sns/sendmessage/header/5	+33 1 46 48 21 00		http://www.ifremer.fr	155 rue Jean-Jacques-Rousseau		92138	Issy-les-Moulineaux Cedex		48.822599	2.259741
171666	http://lannuaire.service-public.fr/gouvernement/etablissement-public_171666	École nationale supérieure des mines de Nancy	2014-06-23	etablissement-public	172226	Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche	ensmn@mines.inpl-nancy.fr		+33 3 55 66 26 00	+33 3 83 96 02 46	http://www.mines-nancy.univ-lorraine.fr	Campus ARTEM, 92 rue du Sergent-Blandan	CS 14234	54042	Nancy Cedex			
171669	http://lannuaire.service-public.fr/gouvernement/etablissement-public_171669	Fonds de solidarité vieillesse	2014-03-21	etablissement-public	192696	Ministère des Affaires sociales, de la Santé et des Droits des femmes	contact@fsv.fr		+33 1 53 23 08 10	+33 1 53 23 08 28	http://www.fsv.fr	11 rue Villaret-de-Joyeuse		75017	Paris		48.87691	2.2901
171681	http://lannuaire.service-public.fr/gouvernement/etablissement-public_171681	École nationale supérieure du paysage de Versailles - Marseille	2015-11-04	etablissement-public	172214	Ministère de l'Agriculture, de l'Agroalimentaire et de la Forêt			+33 1 39 24 62 00	+33 1 39 24 62 01	http://www.ecole-paysage.fr	10 rue du Maréchal-Joffre		78000	Versailles		48.79707	2.122654
171692	http://lannuaire.service-public.fr/gouvernement/etablissement-public_171692	Fonds de garantie des assurances obligatoires de dommages ou Fonds de garantie	2015-11-12	etablissement-public	172224	Ministère des Finances et des Comptes publics	contact@fga	http://www.fondsdegarantie.fr/nous-contacter	+33 1 43 98 77 00	+33 1 43 65 46 38	http://www.fondsdegarantie.fr	64 rue Defrance		94682	Vincennes Cedex			
171694	http://lannuaire.service-public.fr/gouvernement/etablissement-public_171694	Centre pour le développement de l'information sur la formation permanente	2012-10-29	etablissement-public	172240	Ministère du Travail, de l'Emploi, de la Formation professionnelle et du Dialogue social	contact@centre-inffo.fr	http://www.centre-inffo.fr/Contact,451.html	+33 1 55 93 91 91	+33 1 55 93 17 28	http://www.centre-inffo.fr	4 avenue du Stade-de-France		93210	Saint-Denis		48.921012	2.361961
171698	http://lannuaire.service-public.fr/gouvernement/etablissement-public_171698	Agence nationale pour la gestion des déchets radioactifs	2015-12-29	etablissement-public	172222	Ministère de l'Écologie, du Développement durable et de l'Énergie	webcom@andra.fr		+33 1 46 11 80 00	+33 1 46 11 81 00	http://www.andra.fr	Parc de la Croix-Blanche, 1-7 rue Jean-Monnet		92298	Chatenay-Malabry Cedex			
171709	http://lannuaire.service-public.fr/gouvernement/etablissement-public_171709	Direction de la fonction achats, ventes et juridique	2013-05-28	etablissement-public	169475	Centre national d'études spatiales		http://www.cnes.fr/web/CNES-fr/207-contact.php	+33 1 44 76 75 00	+33 1 44 76 76 76	http://www.cnes.fr	2 Place Maurice-Quentin		75039	Paris Cedex 01			
171711	http://lannuaire.service-public.fr/gouvernement/etablissement-public_171711	Direction des systèmes d'information	2016-02-04	etablissement-public	167111	Agence nationale de sécurité du médicament et des produits de santé			+33 1 55 87 31 07	+33 1 55 87 31 08	http://www.ansm.sante.fr	143 boulevard Anatole-France		93285	Saint-Denis Cedex			
171712	http://lannuaire.service-public.fr/gouvernement/etablissement-public_171712	Département ressources humaines	2013-02-28	etablissement-public	171851	Institut national de la santé et de la recherche médicale		http://www.inserm.fr/contact	+33 1 44 23 60 00	+33 1 45 85 68 56	http://www.inserm.fr	101 rue de Tolbiac		75654	Paris Cedex 13			
171717	http://lannuaire.service-public.fr/gouvernement/etablissement-public_171717	École nationale supérieure d'art de Limoges-Aubusson	2014-09-09	etablissement-public	172218	Ministère de la Culture et de la Communication	communication@ensa-limoges.fr		+33 5 55 43 14 00	+33 5 55 43 14 01	http://www.ensa-limoges.fr	19 avenue Martin-Luther-King 	BP 73824	87038	Limoges Cedex 01			
171718	http://lannuaire.service-public.fr/gouvernement/etablissement-public_171718	Centre national de la chanson, des variétés et du jazz	2016-01-06	etablissement-public	172218	Ministère de la Culture et de la Communication	info@cnv.fr	http://www.cnv.fr/contact	+33 1 56 69 11 30	+33 1 53 75 42 61	http://www.cnv.fr	9 boulevard des Batignolles		75008	Paris		48.883087	2.326174
171719	http://lannuaire.service-public.fr/gouvernement/etablissement-public_171719	Musée des arts asiatiques Guimet	2015-01-13	etablissement-public	172218	Ministère de la Culture et de la Communication	contact@guimet.fr		+33 1 56 52 53 00	+33 1 56 52 53 54	http://www.guimet.fr	6 place d'Iéna		75116	Paris		48.865008	2.293674
171720	http://lannuaire.service-public.fr/gouvernement/etablissement-public_171720	Département du développement culturel	2015-07-07	etablissement-public	165812	Centre national d'art et de culture Georges Pompidou		http://www.centrepompidou.fr/fr/Le-Centre-Pompidou/Contact	+33 1 44 78 12 33	+33 1 44 78 12 07	http://www.centrepompidou.fr	19 rue Beaubourg		75191	Paris Cedex 04			
171729	http://lannuaire.service-public.fr/gouvernement/etablissement-public_171729	Service communication	2013-05-28	etablissement-public	165857	Centre d'études et de recherches sur les qualifications			+33 4 91 13 28 28	+33 4 91 13 28 80	http://www.cereq.fr	10 place de la Joliette 	BP 21321	13567	Marseille 02			
171730	http://lannuaire.service-public.fr/gouvernement/etablissement-public_171730	Centre de ressources et d'information sur les multimédias pour l'enseignement supérieur	2014-11-19	etablissement-public	170317	Réseau Canopé - Centre national de documentation pédagogique	info@cerimes.fr	http://www.cerimes.fr/contact/	+33 1 41 23 08 80	+33 1 45 29 10 99	http://www.cerimes.fr	6 avenue Pasteur		92170	Vanves		48.82426	2.29296
171731	http://lannuaire.service-public.fr/gouvernement/etablissement-public_171731	Agence comptable	2013-05-28	etablissement-public	169567	Office national d'information sur les enseignements et les professions		http://www.onisep.fr/Nous-contacter	+33 1 64 80 35 00	+33 1 64 80 35 01	http://www.onisep.fr	12 mail Barthélémy	Thimonnier-Lognes	77437	Marne-La-Vallée Cedex 2			
171732	http://lannuaire.service-public.fr/gouvernement/etablissement-public_171732	Service des études du rapport et des statistiques - SERS	2015-11-05	etablissement-public	165873	Office français de l'immigration et de l'intégration		http://www.ofii.fr/qui_sommes-nous_46/nous_contacter_23.html	+33 1 53 69 53 70	+33 1 53 69 53 69	http://www.ofii.fr	44 rue Bargue		75732	Paris Cedex 15			
171733	http://lannuaire.service-public.fr/gouvernement/etablissement-public_171733	Centre national de recherches météorologiques	2015-03-05	etablissement-public	172113	Météo-France		http://france.meteofrance.com/jsp/site/Portal.jsp?&page_id=11072	+33 5 61 07 93 70	+33 5 61 07 96 00	http://www.cnrm.meteo.fr	42 avenue Gaspard-Coriolis		31057	Toulouse Cedex 1			
171734	http://lannuaire.service-public.fr/gouvernement/etablissement-public_171734	Mission Audit	2015-07-30	etablissement-public	172187	Voies navigables de France			+33 3 21 63 24 24	+33 3 21 63 24 42	http://www.vnf.fr	175 rue Ludovic-Boutleux 	BP 30820	62408	Béthune Cedex			
171772	http://lannuaire.service-public.fr/gouvernement/etablissement-public_171772	Muséum national d'histoire naturelle	2015-09-02	etablissement-public	172226	Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche		http://www.mnhn.fr/fr/contact	+33 1 40 79 30 00	+33 1 40 79 34 84	http://www.mnhn.fr	57 rue Cuvier		75231	Paris Cedex 05			
171773	http://lannuaire.service-public.fr/gouvernement/etablissement-public_171773	École nationale supérieure des sciences de l'information et des bibliothèques	2015-09-02	etablissement-public	172226	Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche		http://www.enssib.fr/contact	+33 4 72 44 43 43	+33 4 72 44 43 44	http://www.enssib.fr	17-21 boulevard du 11-novembre-1918		69623	Villeurbanne Cedex			
171775	http://lannuaire.service-public.fr/gouvernement/etablissement-public_171775	Institut national de prévention et d'éducation pour la santé	2015-04-02	etablissement-public	192696	Ministère des Affaires sociales, de la Santé et des Droits des femmes	inpes@inpes.sante.fr		+33 1 49 33 22 22	+33 1 49 33 23 90	http://www.inpes.sante.fr	42 boulevard de la Libération		93203	Saint-Denis Cedex			
171785	http://lannuaire.service-public.fr/gouvernement/etablissement-public_171785	École nationale de formation agronomique de Toulouse - Auzeville	2014-12-09	etablissement-public	172214	Ministère de l'Agriculture, de l'Agroalimentaire et de la Forêt	enfa@educagri.fr		+33 5 61 75 32 32	+33 5 61 75 03 09	http://www.enfa.fr	2 route de Narbonne 	BP 22687	31326	Castenet-Tolosan Cedex			
171796	http://lannuaire.service-public.fr/gouvernement/etablissement-public_171796	Fonds de garantie des victimes des actes de terrorisme et d'autres infractions	2015-11-10	etablissement-public	172224	Ministère des Finances et des Comptes publics	contact@fga	http://www.fondsdegarantie.fr/nous-contacter	+33 1 43 98 77 00	+33 1 43 65 46 38	http://www.fondsdegarantie.fr	64 rue Defrance		94682	Vincennes Cedex			
171797	http://lannuaire.service-public.fr/gouvernement/etablissement-public_171797	Centre d'information sur le volontariat international	2015-10-15	etablissement-public	172224	Ministère des Finances et des Comptes publics		http://www.civiweb.com/FR/contact.aspx		+33 1 40 73 39 79	http://www.civiweb.com	77 boulevard Saint-Jacques		75998	Paris Cedex 14			
171798	http://lannuaire.service-public.fr/gouvernement/etablissement-public_171798	Fonds de solidarité	2016-02-05	etablissement-public	172240	Ministère du Travail, de l'Emploi, de la Formation professionnelle et du Dialogue social	contact@fonds-de-solidarité.fr		+33 1 53 72 80 10	+33 1 42 06 00 44	http://www.fonds-de-solidarite.fr	41-47 rue de la Grange-aux-Belles		75010	Paris		48.875988	2.368073
171799	http://lannuaire.service-public.fr/gouvernement/etablissement-public_171799	Centre scientifique et technique du bâtiment	2016-02-01	etablissement-public	172222	Ministère de l'Écologie, du Développement durable et de l'Énergie		http://www.cstb.fr/pied-de-page/contacts.html	+33 1 64 68 82 82	+33 1 60 05 70 37	http://www.cstb.fr	84 avenue Jean Jaurès	Champs-sur-Marne	77447	Marne-la-Vallée Cedex 2			
171804	http://lannuaire.service-public.fr/gouvernement/etablissement-public_171804	École d'ingénieur (EICnam)	2014-04-24	etablissement-public	167096	Conservatoire national des arts et métiers	communication@cnam.fr	http://presentation.cnam.fr/pied-de-page/contacts/	+33 1 40 27 20 00	+33 1 42 71 93 29	http://www.cnam.fr	292 rue Saint-Martin		75141	Paris Cedex 03			
171809	http://lannuaire.service-public.fr/gouvernement/etablissement-public_171809	École nationale supérieure d'art de Nancy	2014-06-19	etablissement-public	172218	Ministère de la Culture et de la Communication	ecole.art@ensa-nancy.fr	http://www.ensa-nancy.fr/spip.php?page=contact	+33 3 83 41 61 61	+33 3 83 28 78 60	http://www.ensa-nancy.fr	1 avenue Boffrand 	BP 13129	54013	Nancy Cedex			
171810	http://lannuaire.service-public.fr/gouvernement/etablissement-public_171810	Établissement public du Parc et de la Grande Halle de La Villette	2016-01-27	etablissement-public	172218	Ministère de la Culture et de la Communication		http://www.villette.com/Contact.htm	+33 1 40 03 75 75		http://www.villette.com/fr	211 avenue Jean-Jaurès		75935	Paris Cedex 19			
171811	http://lannuaire.service-public.fr/gouvernement/etablissement-public_171811	Institut de recherche et de coordination acoustique, musique	2015-10-28	etablissement-public	165812	Centre national d'art et de culture Georges Pompidou		http://www.centrepompidou.fr/fr/Le-Centre-Pompidou/Contact	+33 1 44 78 48 43	+33 1 44 78 15 40	http://www.ircam.fr	19 rue Beaubourg		75191	Paris Cedex 04			
171818	http://lannuaire.service-public.fr/gouvernement/etablissement-public_171818	Direction de l'asile - DA	2015-11-05	etablissement-public	165873	Office français de l'immigration et de l'intégration		http://www.ofii.fr/qui_sommes-nous_46/nous_contacter_23.html	+33 1 53 69 53 70	+33 1 53 69 53 69	http://www.ofii.fr	44 rue Bargue		75732	Paris Cedex 15			
171819	http://lannuaire.service-public.fr/gouvernement/etablissement-public_171819	Direction des liaisons européennes et de l'innovation	2015-07-30	etablissement-public	172187	Voies navigables de France			+33 3 21 63 24 24	+33 3 21 63 24 42	http://www.vnf.fr	175 rue Ludovic-Boutleux 	BP 30820	62408	Béthune Cedex		50.538455	2.640107
171849	http://lannuaire.service-public.fr/gouvernement/etablissement-public_171849	Observatoire de Paris	2014-04-24	etablissement-public	172226	Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche			+33 1 40 51 22 21	+33 1 43 54 18 04	http://www.obspm.fr	61 avenue de l'Observatoire		75014	Paris		48.836982	2.33652
171850	http://lannuaire.service-public.fr/gouvernement/etablissement-public_171850	École normale supérieure	2016-01-06	etablissement-public	172226	Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche	communication@ens.fr		+33 1 44 32 30 00	+33 1 44 32 20 99 	http://www.ens.fr	45 rue d'Ulm		75230	Paris Cedex 05		48.842293	2.344285
171851	http://lannuaire.service-public.fr/gouvernement/etablissement-public_171851	Institut national de la santé et de la recherche médicale	2014-09-12	etablissement-public	192696	Ministère des Affaires sociales, de la Santé et des Droits des femmes		http://www.inserm.fr/contact	+33 1 44 23 60 00	+33 1 45 85 68 56	http://www.inserm.fr	101 rue de Tolbiac		75654	Paris Cedex 13			
171860	http://lannuaire.service-public.fr/gouvernement/etablissement-public_171860	École nationale des sciences agronomiques de Bordeaux - Aquitaine	2015-12-31	etablissement-public	172214	Ministère de l'Agriculture, de l'Agroalimentaire et de la Forêt	contact@agro-bordeaux.fr		+33 5 57 35 07 07	+33 5 57 35 07 09	http://www.agro-bordeaux.fr	1 cours du Général-de-Gaulle	CS 40201	33175	Gradignan cedex			
171872	http://lannuaire.service-public.fr/gouvernement/etablissement-public_171872	Institut national d'études démographiques	2016-01-22	etablissement-public	172226	Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche		http://www.ined.fr/fr/contacts/	+33 1 56 06 20 00	+33 1 56 06 21 99	http://www.ined.fr	133 boulevard Davout		75980	Paris Cedex 20		48.85788	2.40966
171873	http://lannuaire.service-public.fr/gouvernement/etablissement-public_171873	Chambre nationale de la batellerie artisanale	2015-05-12	etablissement-public	172222	Ministère de l'Écologie, du Développement durable et de l'Énergie	contact@cnba-transportfluvial.fr	http://www.cnba-transportfluvial.fr/nous-contacter	+33 1 43 15 96 96	+33 1 43 15 96 97	http://www.cnba-transportfluvial.fr	43 rue de la Brèche-aux-Loups		75012	Paris		48.838567	2.395774
171877	http://lannuaire.service-public.fr/gouvernement/etablissement-public_171877	Centre d'enseignement de Paris	2013-05-28	etablissement-public	167096	Conservatoire national des arts et métiers	communication@cnam.fr	http://presentation.cnam.fr/pied-de-page/contacts/	+33 1 40 27 20 00	+33 1 42 71 93 29	http://www.cnam.fr	292 rue Saint-Martin		75141	Paris Cedex 03			
171881	http://lannuaire.service-public.fr/gouvernement/etablissement-public_171881	Conservatoire national supérieur de musique et de danse de Paris	2015-08-17	etablissement-public	172218	Ministère de la Culture et de la Communication	direction@cnsmdp.fr		+33 1 40 40 45 45	+33 1 40 40 45 00	http://www.conservatoiredeparis.fr.	209 avenue Jean-Jaurès		75019	Paris		48.888703	2.392611
171885	http://lannuaire.service-public.fr/gouvernement/etablissement-public_171885	CNED - Site de Rouen	2013-01-18	etablissement-public	165852	Centre national d'enseignement à distance		http://www.cned.fr/?contact	+33 5 49 49 94 94	+33 5 49 49 96 96	http://www.cned.fr		CS 60288	76137	Mont-Saint-Aignan Cedex		49.476239	1.088045
171904	http://lannuaire.service-public.fr/gouvernement/etablissement-public_171904	Palais de la découverte	2015-10-30	etablissement-public	185986	Universcience, établissement public du palais de la Découverte et de la Cité des sciences et de l'industrie	direction@palais-decouverte.fr		+33 1 56 43 20 20	+33 1 56 43 20 29	http://www.palais-decouverte.fr	30 avenue Corentin-Cariou		75930	Paris Cedex 19		48.8694	2.310025
171906	http://lannuaire.service-public.fr/gouvernement/etablissement-public_171906	Institut de veille sanitaire	2015-09-07	etablissement-public	192696	Ministère des Affaires sociales, de la Santé et des Droits des femmes			+33 1 41 79 67 00	+33 1 41 79 67 67	http://www.invs.sante.fr	12 rue du Val-d'Osne		94415	Saint-Maurice Cedex			
171922	http://lannuaire.service-public.fr/gouvernement/etablissement-public_171922	Institut national de recherche et de sécurité pour la prévention des accidents du travail et des maladies professionnelles	2013-03-05	etablissement-public	172240	Ministère du Travail, de l'Emploi, de la Formation professionnelle et du Dialogue social	info@inrs.fr	http://www.inrs.fr/inrs-pub/inrs01.nsf/IntranetObject-accesParReference/INRS-FR/$FILE/fset.html	+33 1 40 44 30 00	+33 1 40 44 30 99	http://www.inrs.fr	65 boulevard Richard-Lenoir		75011	Paris 		48.860363	2.371952
171923	http://lannuaire.service-public.fr/gouvernement/etablissement-public_171923	Conservatoire de l'espace littoral et des rivages lacustres	2015-05-12	etablissement-public	172222	Ministère de l'Écologie, du Développement durable et de l'Énergie	direction.rochefort@conservatoire-du-littoral.fr		+33 5 46 84 72 50	+33 5 46 84 72 79	http://www.conservatoire-du-littoral.fr	Corderie Royale 	BP 10137	17306	Rochefort Cedex			
171929	http://lannuaire.service-public.fr/gouvernement/etablissement-public_171929	Conservatoire national supérieur de musique et danse de Lyon	2015-10-12	etablissement-public	172218	Ministère de la Culture et de la Communication	communication@cnsmd-lyon.fr		+33 4 72 19 26 26	+33 4 72 19 26 00	http://www.cnsmd-lyon.fr	3 quai Chauveau	CP 120	69266	Lyon Cedex 09		45.768777	4.812608
171932	http://lannuaire.service-public.fr/gouvernement/etablissement-public_171932	CNED - Site de Toulouse	2013-01-17	etablissement-public	165852	Centre national d'enseignement à distance		http://www.cned.fr/?contact	+33 5 49 49 94 94 	+33 5 49 49 96 96	http://www.cned.fr	3 allée Antonio-Machado		31051	Toulouse Cedex 09		43.577933	1.404924
171951	http://lannuaire.service-public.fr/gouvernement/etablissement-public_171951	École normale supérieure de Cachan	2015-02-13	etablissement-public	172226	Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche		http://www.ens-cachan.fr/version-francaise/haut-de-page/contacts/	+33 1 47 40 20 00	+33 1 47 40 20 74	http://www.ens-cachan.fr	61 avenue du Président-Wilson		94235	Cachan Cedex			
171965	http://lannuaire.service-public.fr/gouvernement/etablissement-public_171965	Union des caisses nationales de sécurité sociale	2013-03-01	etablissement-public	192696	Ministère des Affaires sociales, de la Santé et des Droits des femmes	direction@ucanss.fr		+33 1 45 38 81 20	+33 1 44 38 20 20	http://www.ucanss.fr	18 avenue Léon-Gaumont		75980	Paris Cedex 20		48.851213	2.415913
171966	http://lannuaire.service-public.fr/gouvernement/etablissement-public_171966	Établissement public de la sécurité ferroviaire	2015-05-12	etablissement-public	172222	Ministère de l'Écologie, du Développement durable et de l'Énergie		http://www.securite-ferroviaire.fr/contact	+33 3 22 33 95 95		http://www.securite-ferroviaire.fr	60 rue de la Vallée	CS 11758	80017	Amiens Cedex 1			
171971	http://lannuaire.service-public.fr/gouvernement/etablissement-public_171971	Conservatoire national supérieur d'art dramatique	2015-07-22	etablissement-public	172218	Ministère de la Culture et de la Communication	communication@cnsad.fr		+33 1 42 46 12 91	+33 1 48 00 94 02	http://www.cnsad.fr	2 bis  rue du Conservatoire		75009	Paris		48.872704	2.346895
171974	http://lannuaire.service-public.fr/gouvernement/etablissement-public_171974	CNED - Site de Vanves	2012-12-12	etablissement-public	165852	Centre national d'enseignement à distance		http://www.cned.fr/?contact	+33 5 49 49 94 94 	+33 5 49 49 96 96	http://www.cned.fr	60 boulevard du Lycée		92171	Vanves Cedex		48.823032	2.284167
171992	http://lannuaire.service-public.fr/gouvernement/etablissement-public_171992	École normale supérieure de Lyon	2014-09-23	etablissement-public	172226	Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche			+33 4 37 37 60 00		http://www.ens-lyon.fr	15 parvis René-Descartes 	BP 7000	69342	Lyon Cedex 07 			
171996	http://lannuaire.service-public.fr/gouvernement/etablissement-public_171996	École nationale du génie de l'eau et de l'environnement de Strasbourg	2015-06-11	etablissement-public	172214	Ministère de l'Agriculture, de l'Agroalimentaire et de la Forêt	contact@engees.unistra.fr	http://engees.unistra.fr/site/index.php?id=307	+33 3 88 24 82 82	+33 3 88 37 04 97	http://engees.unistra.fr	1 quai Koch	BP 61039	67070	Strasbourg Cedex			
172004	http://lannuaire.service-public.fr/gouvernement/etablissement-public_172004	Institut national de l'information géographique et forestière	2016-02-03	etablissement-public	172222	Ministère de l'Écologie, du Développement durable et de l'Énergie		http://www.ign.fr/institut/nous-ecrire	+33 1 43 98 80 00	+33 1 43 98 84 00	http://www.ign.fr	73 avenue de Paris		94165	Saint-Mandé Cedex		48.845726	2.424573
172023	http://lannuaire.service-public.fr/gouvernement/etablissement-public_172023	École pratique des hautes études	2015-02-13	etablissement-public	172226	Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche	presidence.ephe@ephe.sorbonne.fr		+33 1 53 63 61 20	+33 1 53 63 61 94	http://www.ephe.fr	46 rue de Lille		75007	Paris		48.858691	2.329333
172033	http://lannuaire.service-public.fr/gouvernement/etablissement-public_172033	Institut national de l'environnement industriel et des risques	2015-05-12	etablissement-public	172222	Ministère de l'Écologie, du Développement durable et de l'Énergie		http://www.ineris.fr/ineris_formulaire/general	+33 3 44 55 66 77	+33 3 44 55 66 99	http://www.ineris.fr	Parc technologique Alata	BP 2	60550	Verneuil-en-Halatte		49.264081	2.502411
172049	http://lannuaire.service-public.fr/gouvernement/etablissement-public_172049	Institut d'études politiques de Paris (Sciences-Po) - Fondation nationale des sciences politiques (FNSP)	2016-01-22	etablissement-public	172226	Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche		http://www.sciencespo.fr/contacts	+33 1 45 49 50 50	+33 1 45 48 47 49	http://www.sciences-po.fr	27 rue Saint-Guillaume		75337	Paris Cedex 07			
172057	http://lannuaire.service-public.fr/gouvernement/etablissement-public_172057	Institut français du pétrole Énergies nouvelles	2015-11-19	etablissement-public	172224	Ministère des Finances et des Comptes publics			+33 1 47 52 60 00	+33 1 47 52 70 00	http://www.ifpenergiesnouvelles.fr	1-4 avenue de Bois-Préau		92852	Rueil-Malmaison Cedex			
172058	http://lannuaire.service-public.fr/gouvernement/etablissement-public_172058	Institut français des sciences et technologies des transports, de l'aménagement et des réseaux	2015-12-11	etablissement-public	172222	Ministère de l'Écologie, du Développement durable et de l'Énergie			+33 1 81 66 80 00	+33 1 64 15 37 37	http://www.ifsttar.fr	Cité Descartes, 14-20 boulevard Newton	Champs-sur-Marne	77447	Marne-la-Vallée Cedex 2			
172072	http://lannuaire.service-public.fr/gouvernement/etablissement-public_172072	Institut national des langues et civilisations orientales	2015-09-02	etablissement-public	172226	Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche	communication@inalco.fr	http://www.inalco.fr/ina_contacts.php3?id_rubrique=149&id_secteur=1	+33 1 81 70 10 00	+33 1 70 23 26 99	http://www.inalco.fr	65 rue des Grands Moulins	CS 21351	75214	Paris Cedex 13			
172078	http://lannuaire.service-public.fr/gouvernement/etablissement-public_172078	Office national d'études et de recherches aérospatiales	2015-08-04	etablissement-public	172220	Ministère de la Défense		http://www.onera.fr/fr/nous-contacter	+33 1 80 38 60 60	+33 1 80 38 65 10	http://www.onera.fr	chemin de la Hunière	BP 80100	91123	Palaiseau Cedex			
172079	http://lannuaire.service-public.fr/gouvernement/etablissement-public_172079	Institut national de la propriété industrielle	2015-10-16	etablissement-public	172224	Ministère des Finances et des Comptes publics		http://www.inpi.fr/fr/outils/contacter-l-inpi.html		+33 1 56 65 86 00	http://www.inpi.fr	15 rue des Minimes	CS 50001	92677	Courbevoie Cedex			
172080	http://lannuaire.service-public.fr/gouvernement/etablissement-public_172080	Institut de radioprotection et de sûreté nucléaire	2016-01-11	etablissement-public	172222	Ministère de l'Écologie, du Développement durable et de l'Énergie		http://www.irsn.fr/FR/Contact/Pages/Question.aspx	+33 1 58 35 88 88		http://www.irsn.fr	31 avenue de la Division-Leclerc	BP 17	92262	Fontenay-aux-Roses Cedex		48.794803	2.274205
